feature,feature_class,train_mean,spider_mean,median_abs_z,mean_z
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,glszm,8.79457070178123,6.8829625747335585,0.9184706307958119,-0.7905368275131163
wavelet-HLH_firstorder_Range,firstorder,219.14619408564826,238.57398611641287,0.9147842902644471,0.29700141266784824
lbp-3D-m2_glrlm_LongRunLowGrayLevelEmphasis,glrlm,0.3845604191990825,0.39415020109754234,0.9146971861870608,0.14822068136823258
lbp-3D-m2_glcm_ClusterShade,glcm,-0.6374067111880681,-0.38515691823108994,0.9135227630275548,0.7304009695741884
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,glszm,0.6398554184536579,0.6858504576022982,0.91341043431588,0.5719063096393271
lbp-3D-k_glrlm_HighGrayLevelRunEmphasis,glrlm,1.9783180277203494,2.052954870117836,0.908931054823432,0.3624231547719239
wavelet-HHH_glcm_Idn,glcm,0.9081109634056422,0.9089893475629441,0.9066765919678297,0.04705277640416475
square_glcm_Imc1,glcm,-0.09285153196149905,-0.16009386688168237,0.9064965017322425,-1.2410177280894235
wavelet-LLL_firstorder_Range,firstorder,746.2322165992165,665.4449946282969,0.9063711983490731,-0.32788956439806555
gradient_glszm_ZonePercentage,glszm,0.32889901829187723,0.3473990544731092,0.9059129112528783,0.18722100861271074
wavelet-LLL_glcm_Contrast,glcm,930.3524237734862,731.2172490743457,0.9053544362097355,-0.36196290799035824
logarithm_glszm_SizeZoneNonUniformity,glszm,179.96065622670145,148.08590681145822,0.9049717616543809,-0.3962474697380428
wavelet-LLL_gldm_DependenceNonUniformityNormalized,gldm,0.590257407144975,0.5955771755046825,0.9028292130993081,0.06256169320427377
lbp-3D-m2_glszm_GrayLevelNonUniformityNormalized,glszm,0.35938513456609417,0.332326348178664,0.8973105412433,-0.4982150285940175
logarithm_glcm_MCC,glcm,0.7928548327574093,0.8565997433906631,0.897205685197695,0.39289171546728596
lbp-3D-k_glcm_DifferenceEntropy,glcm,0.8218991847043373,0.8639543332605418,0.8967158409235606,0.32984755589216613
log-sigma-3-0-mm-3D_glcm_JointEntropy,glcm,7.061793533501064,7.3852705813920565,0.8954116734956296,0.4470982878142027
lbp-3D-m2_glcm_MaximumProbability,glcm,0.17258859945696345,0.17311714281334867,0.8952460666654496,0.016657947589217705
lbp-3D-m1_firstorder_90Percentile,firstorder,18.885926617448227,18.16106604244918,0.8945359269689697,-0.7758994903210601
wavelet-HLL_glcm_ClusterTendency,glcm,133.56991304123926,204.31847020640632,0.8900117785919177,0.961699740505137
wavelet-LHL_firstorder_Entropy,firstorder,5.6228821803173235,5.533132993004862,0.8899211970498853,-0.23417392266897355
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,9571.477548780915,8475.746608250598,0.8897857258229559,-0.1910336891287227
original_glcm_DifferenceEntropy,glcm,4.39063091374948,4.115890834870295,0.8862712855371948,-0.5106160460924981
square_glszm_LowGrayLevelZoneEmphasis,glszm,0.12516175885062136,0.11964037071621061,0.8858708821196215,-0.10615743129529255
original_glszm_SizeZoneNonUniformityNormalized,glszm,0.5408463875162083,0.5829750336123668,0.8856679445362287,0.4987249394626192
lbp-3D-m1_firstorder_10Percentile,firstorder,5.240809589828334,4.536443955768963,0.8846832951808464,-0.5341445420774925
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,glszm,8.483868909018682,7.092879362212183,0.8840615247771578,-0.6455490756396417
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,glrlm,2734.5961304689235,2920.6309017456956,0.8820203281605058,0.0767956551119279
wavelet-HLL_glcm_Correlation,glcm,0.2067013617044587,0.26460839471463216,0.8798476954188944,0.4512719918635965
exponential_firstorder_10Percentile,firstorder,0.2955209785326734,0.27636396179503137,0.8793799001139826,-0.16337952354209093
wavelet-HHH_glcm_JointEntropy,glcm,6.844906599088463,6.785663204411202,0.8792204067305265,-0.09519996878331909
wavelet-HLL_glszm_GrayLevelNonUniformity,glszm,9.530634925264584,8.27785303121247,0.8791370334837747,-0.5502613195406154
square_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,424.449418667036,867.6972658657884,0.8767707582046345,1.6630944515554598
gradient_firstorder_InterquartileRange,firstorder,24.656288244658047,19.600895567455485,0.8763283497378137,-0.5567556046698624
gradient_glszm_SizeZoneNonUniformity,glszm,61.56043952686584,45.59209526606066,0.875870367913632,-0.5770119741435077
square_glszm_ZoneEntropy,glszm,4.849075550146449,4.7008188757390945,0.8748463179548602,-0.31043758166577073
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,glrlm,469.3349486450594,893.9353257600796,0.871162828494747,1.2478638037595202
gradient_glcm_Correlation,glcm,0.13165615543781542,0.13073603237381537,0.8699108367522232,-0.009431405205182073
gradient_glszm_GrayLevelNonUniformityNormalized,glszm,0.0818940509345943,0.1010326866287407,0.8693178133689283,0.8515233362175632
gradient_gldm_DependenceNonUniformityNormalized,gldm,0.1664412849664821,0.18009449066736394,0.8686610728734612,0.30030263707383087
logarithm_glszm_SizeZoneNonUniformityNormalized,glszm,0.5884590989965861,0.6166707378948698,0.8685512184894743,0.22101727577483937
exponential_glszm_LargeAreaLowGrayLevelEmphasis,glszm,195107.83824124277,96076.88762157604,0.8681287862822296,-0.6715124746252747
lbp-3D-m2_firstorder_Maximum,firstorder,19.168315461838077,19.01807277153157,0.8677726954055499,-0.3405124737386367
log-sigma-3-0-mm-3D_firstorder_90Percentile,firstorder,123.79022000706387,120.21264974060571,0.867606122146489,-0.14568203992758702
original_gldm_LargeDependenceEmphasis,gldm,4.759425894190005,4.426041635981969,0.8663521757903005,-0.1968311627122988
lbp-3D-m2_gldm_DependenceEntropy,gldm,4.9188021016562935,4.763280457143146,0.8662979413766806,-0.9991694508259192
lbp-3D-k_gldm_DependenceEntropy,gldm,4.67631672629798,4.523925233131915,0.8646373447859582,-0.7456911101052934
log-sigma-3-0-mm-3D_firstorder_Maximum,firstorder,201.47904711677916,197.23280443098878,0.8644301430944291,-0.12155432718778658
lbp-3D-m2_firstorder_Variance,firstorder,17.523217024536127,18.891928838235195,0.8612567126500942,0.39536283477183326
square_glrlm_LongRunHighGrayLevelEmphasis,glrlm,38.671878384920944,85.14259566344752,0.8593510771944083,1.7235928912295002
wavelet-HLH_glcm_MCC,glcm,0.6434833049420151,0.7171191231622425,0.8567938607228168,0.6187524088432311
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,glszm,0.0036876336820300852,0.005445741922717039,0.8560986585641635,1.2436420679004447
lbp-3D-m2_firstorder_InterquartileRange,firstorder,5.795869848945478,6.2874546692455615,0.8551076054583024,0.5347231344777812
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,gldm,85.14913342695691,96.38181456250743,0.8545267211739981,0.5186829265268988
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.016944423542197794,0.01634243724878241,0.8505486657476556,-0.07845497755067124
wavelet-HLL_firstorder_90Percentile,firstorder,45.121262522646326,54.40506177905801,0.8495564382048407,0.6618080833387071
wavelet-HLL_glcm_MCC,glcm,0.8251766017694097,0.838115565427891,0.8492794852679177,0.12099317431757041
log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,glszm,0.025844647369931275,0.015898014065479988,0.8487314942243591,-0.6539421298392362
lbp-3D-m1_firstorder_Skewness,firstorder,-0.25125105669331627,-0.10158272983631864,0.8486331405109603,0.7217483944682784
log-sigma-3-0-mm-3D_glcm_Idmn,glcm,0.9762844476885594,0.977734919770602,0.8471863350884453,0.20231589718776505
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,glszm,5.816699999874644,5.9441363239238605,0.844800552876109,0.377607464935042
log-sigma-5-0-mm-3D_glszm_ZoneEntropy,glszm,5.707287340158087,5.884758648522141,0.8445870098701557,0.5352905030745658
square_firstorder_RobustMeanAbsoluteDeviation,firstorder,6.724057982804087,9.289117933248471,0.8440401399054489,0.8584522285764788
log-sigma-3-0-mm-3D_glcm_MaximumProbability,glcm,0.03160340983633462,0.024286842930754008,0.8418813142063456,-0.4330258967831757
wavelet-LLL_firstorder_Kurtosis,firstorder,2.8624482830522684,3.0243693103985048,0.8413198624947147,0.24923740366243297
wavelet-HLH_glszm_SizeZoneNonUniformity,glszm,113.198664262934,112.3652990149271,0.8396178247233548,-0.02332650046965756
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,gldm,6.254123012439402,6.230566664888152,0.8374197318447106,-0.08865792988824457
wavelet-HLH_firstorder_Kurtosis,firstorder,6.2741968931409025,5.7273272008221845,0.8368570292205847,-0.23012761373545562
lbp-3D-m2_glcm_JointEntropy,glcm,3.5184748823187366,3.54287336720363,0.8348314419833854,0.1114018870829881
wavelet-LHL_glrlm_GrayLevelNonUniformity,glrlm,12.719870157043873,9.556579791448765,0.8323757033561123,-0.540851415031823
exponential_gldm_DependenceNonUniformity,gldm,46.744257605762314,30.269599650769617,0.8315493462955285,-0.6169547625913017
gradient_glszm_SizeZoneNonUniformityNormalized,glszm,0.3962972170880386,0.40269102981878513,0.8266516345820265,0.09069591928970169
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,gldm,85.20809516836967,99.74932678297299,0.8259529218173437,0.6278923891206118
wavelet-LHH_glcm_Idn,glcm,0.8803789037983436,0.8925357555872923,0.8258939034266163,0.4717979100493272
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.01490735630315422,0.015851171409396753,0.8246153160315886,0.1389262080615773
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,glszm,5.789860341900012,5.946094342513267,0.8234266632098708,0.44520335496651753
log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,2362.781414152149,2814.7276963042195,0.821685899218259,0.461201635288744
wavelet-HHH_glszm_SizeZoneNonUniformity,glszm,93.64949868611994,100.06754073551824,0.8205300840588786,0.20648619500113222
lbp-3D-k_gldm_DependenceNonUniformityNormalized,gldm,0.056575565164688375,0.07059656610743703,0.8198608249887518,1.2242283118626156
wavelet-LHL_glcm_MCC,glcm,0.914977742097225,0.9263600834416736,0.8158815917227497,0.17158765312963714
lbp-3D-m1_gldm_DependenceNonUniformity,gldm,49.53266866012169,41.517164344477564,0.8157445194062621,-0.5158644801570947
wavelet-HHL_glszm_GrayLevelNonUniformity,glszm,10.686050379347284,9.406028960850835,0.8155894428949664,-0.5013607981378346
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.095329126758446,0.07394410492397836,0.8127914243291888,-0.2655638153878451
original_shape_SurfaceArea,shape,4087.253178600668,3912.4761301834624,0.8078506519059399,-0.2227297095221354
wavelet-HLL_firstorder_Kurtosis,firstorder,11.790473786644359,7.978705479100614,0.806962572585783,-0.5038898435706056
gradient_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,0.09441480037421417,0.11975929172832865,0.8065095523424634,0.6041531893773758
square_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.06435154094053129,0.060857870686493676,0.8061793379383364,-0.1092411514482929
wavelet-LLH_glcm_ClusterProminence,glcm,12642498.040200619,13266931.221096607,0.8043828164188709,0.0495071476817376
squareroot_glrlm_LongRunLowGrayLevelEmphasis,glrlm,0.021460132488761573,0.019590225709322614,0.800382239328292,-0.14294550358290933
exponential_glrlm_RunLengthNonUniformity,glrlm,47.43504423098951,60.717862764148975,0.7998601618064894,0.9951570150112352
wavelet-LHL_firstorder_InterquartileRange,firstorder,78.37954328620559,83.35134564094167,0.7986383375312271,0.17445248463024982
log-sigma-5-0-mm-3D_firstorder_Kurtosis,firstorder,2.62713034736051,2.845873943335433,0.7981043973077875,0.4336801920868071
lbp-3D-m1_glcm_Imc2,glcm,0.39637651658216466,0.4030784286180594,0.7966188157806057,0.07914020426994439
original_firstorder_Skewness,firstorder,0.9965291344288819,0.8198879824856101,0.7957372399579554,-0.30497517260622503
wavelet-LLH_firstorder_Skewness,firstorder,-0.017826759538575432,-0.0412045130566267,0.7942483905097101,-0.055697290505457776
square_glszm_SizeZoneNonUniformity,glszm,26.463954337792362,34.851688965558765,0.792201650351418,0.5460759247236814
lbp-3D-m2_firstorder_Kurtosis,firstorder,3.0286782398301977,2.634662567368679,0.7920878881022463,-0.5667045757714823
wavelet-LHH_firstorder_Entropy,firstorder,5.318920030169115,5.338477766536431,0.7913289805696905,0.04483278781337333
wavelet-HLL_firstorder_Skewness,firstorder,-0.5596005393418935,0.5997599336918126,0.7909877226710242,0.7761327103851188
lbp-3D-m1_glcm_InverseVariance,glcm,0.4643614271008457,0.47682645438052423,0.7892837166562515,0.5337675592557956
lbp-3D-k_gldm_DependenceNonUniformity,gldm,26.31942166203547,22.580880403829443,0.7855336540245323,-0.4956426318615307
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,2167.722962865642,2406.8567102129355,0.785325658121748,0.19720355131068756
logarithm_glcm_SumEntropy,glcm,5.997707778944221,5.582201171733768,0.7825994446703268,-0.40130870654466044
logarithm_glcm_Correlation,glcm,0.30282065972834477,0.31722004186473596,0.7820515636784925,0.07810187462065342
log-sigma-5-0-mm-3D_firstorder_Skewness,firstorder,-0.06776554725971044,0.06322299036165939,0.7803974145668976,0.39178418974829404
gradient_glszm_LowGrayLevelZoneEmphasis,glszm,0.08838791265030743,0.11428588200943589,0.7784761412081789,0.6735453782889519
log-sigma-3-0-mm-3D_firstorder_Kurtosis,firstorder,3.470696849160209,4.015412680503816,0.777560807733427,0.5087379255415114
lbp-3D-k_glcm_ClusterShade,glcm,0.20997690104080524,0.19075258104493173,0.7773107240045902,-0.37875167806667165
gradient_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.05374028621410989,0.07069278556097457,0.777006178411913,0.70087043127134
lbp-3D-m2_glcm_Idn,glcm,0.8251413879756515,0.8223143035611593,0.7756495376298875,-0.18056549209386652
log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,glszm,0.0302720872266145,0.017136698678426463,0.7715847681644227,-0.6299794242324774
square_glszm_GrayLevelNonUniformityNormalized,glszm,0.14102304360875012,0.14001249403783464,0.7705421810010904,-0.017072787462870487
log-sigma-5-0-mm-3D_firstorder_90Percentile,firstorder,146.78682092787727,140.0763876558748,0.7700487122477596,-0.24941027650799785
gradient_firstorder_10Percentile,firstorder,8.928634412941479,8.1941123900102,0.7685690386659447,-0.22956436507401323
wavelet-LLL_firstorder_InterquartileRange,firstorder,214.66061183698855,206.37136535634872,0.7676248119772834,-0.08028120081583591
gradient_gldm_GrayLevelNonUniformity,gldm,52.55224810957248,47.19287551788475,0.7671917655876417,-0.21188846460923624
original_firstorder_Maximum,firstorder,129.5173930385902,121.83158799734208,0.7656887052030665,-0.06688079783370303
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,glrlm,677.7072314177266,832.5847740270106,0.7641894140679606,0.3574922333661299
gradient_glszm_GrayLevelNonUniformity,glszm,11.756934385702495,10.17940598713829,0.7641757486212529,-0.5213034329084524
logarithm_glcm_Idn,glcm,0.9023047416925226,0.899017328662338,0.7640436053861284,-0.06738847768558943
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,glszm,0.06440061758204761,0.05938376392061462,0.7636434988175069,-0.2746869888497846
wavelet-LHH_firstorder_Variance,firstorder,3896.6804022896945,5969.10584390248,0.7619571299641592,0.7503959356577232
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,glrlm,0.004873989358983633,0.00878631797080145,0.7607790730608379,1.257298951484616
wavelet-LHH_gldm_LargeDependenceEmphasis,gldm,3.444144906565533,3.177327170888328,0.7589253136996476,-0.20690608716766531
square_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.021202665184328583,0.026008773751299508,0.7532721490526725,0.6185380360000751
squareroot_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.015118747718323527,0.015368264386205296,0.7529362666089372,0.031245038307328773
wavelet-LLL_firstorder_Skewness,firstorder,0.41911190806769233,0.4519077343140899,0.7526871246247712,0.10469605720546411
wavelet-LLL_glcm_Idn,glcm,0.8754700275471438,0.8810152974523386,0.7504052299665408,0.272697275552079
logarithm_gldm_GrayLevelNonUniformity,gldm,21.63654635536222,16.261396074844814,0.7495367524255454,-0.3351939996510866
log-sigma-4-0-mm-3D_firstorder_Skewness,firstorder,0.1369324226770686,0.34170371673192385,0.7492242167350545,0.5112613192054132
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,4455.322332755823,3389.794670193032,0.7487984962937714,-0.35298035921960114
wavelet-LLL_glcm_Correlation,glcm,0.4224625993591424,0.4697052967050485,0.7484643215485748,0.17462336578439772
wavelet-LLL_firstorder_10Percentile,firstorder,-350.36441746058,-340.5643108508805,0.7449813707246857,0.11636748977088092
log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,gldm,0.02316289061503006,0.01487310622862578,0.7437064851694664,-0.5524897430666421
lbp-3D-m2_glcm_Imc2,glcm,0.31413663688918025,0.34022002500145443,0.7409500466089126,0.3919241606115976
lbp-3D-k_glszm_LargeAreaHighGrayLevelEmphasis,glszm,40482.05236267257,18681.370897535366,0.7387183683426202,-0.5234864266524186
log-sigma-3-0-mm-3D_firstorder_InterquartileRange,firstorder,58.45180386640427,53.66561143224906,0.7355210706727252,-0.18554850971820963
lbp-3D-m2_glszm_GrayLevelVariance,glszm,1.3300200344634334,1.4669313093465501,0.7350608864818164,0.35483895930257603
wavelet-LHL_firstorder_Median,firstorder,11.042365841920443,15.933333086917287,0.7293223430856776,0.4268139391610175
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,glrlm,2631.0704176016097,3668.4583492198863,0.7291057727940973,0.5322431742263873
log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,glszm,0.028777025681490473,0.016700861208627283,0.7265766268282389,-0.5889476937186193
log-sigma-4-0-mm-3D_firstorder_Minimum,firstorder,-31.12297340092205,-9.325661898582824,0.7258130063554982,0.3505851451069447
lbp-3D-m2_glrlm_RunEntropy,glrlm,2.6888005944013726,2.5740785604894985,0.7245965192075172,-1.0811408961993954
square_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,30.65395896234458,31.7081390420047,0.722707505728838,0.02854853409937438
square_firstorder_10Percentile,firstorder,4.488899088631111,5.069761450072574,0.7214431183714533,0.1048094024644098
log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,2204.9452425321474,2570.4529546557465,0.721262986353238,0.3333839443409601
square_glszm_LargeAreaHighGrayLevelEmphasis,glszm,3172.355892075771,2497.085659280373,0.7212005447180222,-0.19265546792068056
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,13918.348843348043,12175.701356081636,0.7194760300978856,-0.21488710058774513
lbp-3D-k_firstorder_90Percentile,firstorder,0.48012197999193235,0.6307969438801345,0.7182841610608075,0.3960803952422619
lbp-3D-m1_glszm_LowGrayLevelZoneEmphasis,glszm,0.2541175259043038,0.25534184798194687,0.7173384625653509,0.018247243936766327
log-sigma-3-0-mm-3D_firstorder_Skewness,firstorder,0.29702689853400305,0.6109550429667734,0.7155139061138044,0.610178050484292
wavelet-LLL_firstorder_Mean,firstorder,-169.83797777167314,-173.18408957313525,0.7126990376514298,-0.024371749532094346
lbp-3D-m1_glszm_SmallAreaHighGrayLevelEmphasis,glszm,8.593873708940281,7.770492098257273,0.7123480782132777,-0.41182044108638205
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,glszm,6535.501653131203,3194.0504480569853,0.7112884806906927,-0.5821006261721297
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.006096390011020177,0.007362225604775743,0.7096126855708061,0.4470705927745142
log-sigma-4-0-mm-3D_glcm_Idn,glcm,0.8936651172450133,0.8983518404097217,0.7058212681884491,0.22628399680073516
lbp-3D-m1_glcm_Correlation,glcm,-0.05181897981252069,-0.05728405693370748,0.7049445431738962,-0.11352227402632499
log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,gldm,0.023032790668663962,0.014780724493694433,0.7046447612076767,-0.5058980563667829
gradient_firstorder_Minimum,firstorder,1.8631180829945064,2.02960677134806,0.7045123671299666,0.17175168779235403
lbp-3D-m1_glszm_SizeZoneNonUniformity,glszm,8.96685645947441,10.375541225980864,0.7034956857891017,0.39432831427800713
lbp-3D-m1_glcm_DifferenceVariance,glcm,0.9124905415289878,0.8766778704206065,0.702093674852505,-0.264971829172077
lbp-3D-k_glszm_ZoneEntropy,glszm,2.1248914989801446,2.2710081783620977,0.7009963694541634,0.258166312456751
lbp-3D-m1_glcm_ClusterShade,glcm,-0.0440536074923006,0.26732680961271943,0.7005666480515251,0.6263060624139939
exponential_firstorder_Median,firstorder,0.480571321962479,0.6847149752094001,0.6984487675978898,0.7109702074463822
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.015149102817059144,0.011840629883259814,0.6971829085907315,-0.37120590949632354
squareroot_firstorder_Variance,firstorder,28193.058769160638,18408.757901168992,0.6963883325324082,-0.2996228910274055
lbp-3D-m2_glcm_ClusterProminence,glcm,7.250385414649626,7.156989486195875,0.6962456301154851,-0.051280575895993434
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,3868.625088635948,4564.12730661199,0.6953816565118942,0.2582637614291445
logarithm_gldm_LowGrayLevelEmphasis,gldm,0.03408897378549884,0.031143116058034114,0.6947028187009747,-0.11694919724993824
wavelet-HLL_glcm_MaximumProbability,glcm,0.022197296589336658,0.025863828135231092,0.693713364543122,0.32839030089636595
original_glcm_Imc2,glcm,0.9514420382009728,0.9701698520446276,0.6929029812794129,0.32818784570485005
lbp-3D-k_firstorder_Kurtosis,firstorder,5.645609639949081,5.374680297497587,0.692779203464159,-0.14220497601090712
lbp-3D-m2_glcm_InverseVariance,glcm,0.4975489285986561,0.5011145895576571,0.6925125057342416,0.19086485730199443
lbp-3D-m1_glcm_JointEntropy,glcm,4.022959827616127,3.9444473472477988,0.6902159529914518,-0.3225811688326093
log-sigma-5-0-mm-3D_firstorder_Mean,firstorder,91.75411589410211,91.8258631883486,0.6892379670287236,0.002373485237733951
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.0045126643321002245,0.006427218354004782,0.6881517180465513,0.8053127211082927
wavelet-LLL_gldm_LargeDependenceEmphasis,gldm,2.1606855520474615,2.2067294345458306,0.6862583187001432,0.08063113555495788
lbp-3D-m1_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.11509975995126451,0.11818782922089156,0.6860478049241062,0.06160441619207064
wavelet-HHH_firstorder_Kurtosis,firstorder,7.11970956598732,7.660208870574069,0.6856502135559153,0.16716231752374586
lbp-3D-m2_glcm_DifferenceVariance,glcm,0.6680434646506368,0.6708343449162666,0.6840861272859516,0.029425853853343117
lbp-3D-k_glszm_GrayLevelVariance,glszm,0.146236705411305,0.1534174554038592,0.6797700960776818,0.10282553577636985
gradient_gldm_LargeDependenceEmphasis,gldm,19.340545976108636,19.001385682300384,0.6777684190812437,-0.029692687115170303
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,glszm,13400.894497117808,9155.126950892443,0.6762162325697154,-0.2936534863233873
lbp-3D-k_glszm_SizeZoneNonUniformity,glszm,1.7167864191881033,1.9657693123951143,0.6755713682649458,0.2728190020570014
gradient_glszm_LargeAreaHighGrayLevelEmphasis,glszm,1618.9712554609591,1153.4837346391294,0.6754431464016704,-0.3286227152316246
lbp-3D-k_glcm_Correlation,glcm,0.09275018105967257,0.09493183825623037,0.6742628483185236,0.03815668318783076
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,glszm,27862.434661433388,10481.801789514107,0.672764723719882,-0.5171934356892318
wavelet-HHH_glcm_ClusterProminence,glcm,5774.376818139694,29796.914724778453,0.670730955438778,2.9046278545318405
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.003675831791179505,0.0053215061746920604,0.6695280366270192,0.878542111120893
lbp-3D-k_firstorder_Range,firstorder,4.458193307683144,4.2125640218855205,0.6688385614135605,-0.2800505032314906
squareroot_glszm_GrayLevelNonUniformity,glszm,8.499938073375638,6.615677158206255,0.6668753950054841,-0.4862524134095465
original_glcm_MaximumProbability,glcm,0.011589309634598272,0.019877098002477975,0.6663303833371867,1.3446821394889756
exponential_glcm_Correlation,glcm,0.7440478067019453,0.7501438342960639,0.663265160079121,0.015797023131392002
original_glcm_Contrast,glcm,193.85108629525084,165.2457053108725,0.6561033625588918,-0.1537044299138465
wavelet-HLL_firstorder_Median,firstorder,3.4651831362854377,4.362491569463334,0.6558957799674432,0.29072555530890876
logarithm_gldm_LargeDependenceEmphasis,gldm,5.700339315289522,5.635601249841341,0.6558768558193561,-0.01567748444068426
log-sigma-5-0-mm-3D_glcm_MaximumProbability,glcm,0.030215610752987957,0.024687636324610848,0.6555964092130385,-0.2820836018767825
wavelet-HLH_glcm_ClusterProminence,glcm,19410.912046360878,59929.344039797856,0.6544287863510329,1.7421667429124783
log-sigma-5-0-mm-3D_glcm_Idn,glcm,0.8898187275848399,0.895405125074686,0.6524201211128352,0.2910458553475303
wavelet-LHH_firstorder_Median,firstorder,0.8491164744702168,-2.203604682888435,0.6492372855560145,-0.6509042006317586
wavelet-LHH_glcm_Imc2,glcm,0.9773342778064789,0.9818996350405654,0.6481664448735345,0.15257415121680856
lbp-3D-m1_firstorder_Variance,firstorder,26.163668548582205,25.907100280143656,0.6465412757714427,-0.0498866037141584
log-sigma-5-0-mm-3D_glcm_Correlation,glcm,0.5704358092877184,0.6095686294716797,0.6424327136665868,0.19033395408991755
log-sigma-3-0-mm-3D_glcm_Correlation,glcm,0.5482257763574659,0.5394611678378542,0.6415116784776489,-0.06354399548730098
lbp-3D-k_glszm_HighGrayLevelZoneEmphasis,glszm,3.394428541746515,3.3370794593866613,0.6414306736338258,-0.13512236958417323
lbp-3D-k_glrlm_RunLengthNonUniformity,glrlm,92.00323675873913,98.46563133249944,0.633703753290803,0.17952258304797036
exponential_gldm_DependenceNonUniformityNormalized,gldm,0.09588332860591949,0.0900852787451231,0.6326103676757181,-0.1520900788630739
square_glszm_GrayLevelNonUniformity,glszm,10.540622816494595,9.663826507651992,0.6304163626101624,-0.28177277760874997
logarithm_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.022095844850464424,0.02330746299264993,0.6296620527102879,0.07938913688489176
gradient_glcm_Idn,glcm,0.8787880135015872,0.8759150248442781,0.627317598118571,-0.09215401558972335
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,glszm,8850.140883773405,4639.111672636248,0.6228239165839082,-0.418849999558577
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,7402.521163455765,8656.395201713767,0.6225677574215208,0.2280555186275046
log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.006637488520328878,0.0075129510104014665,0.6217369624706587,0.2710531599942918
lbp-3D-k_glszm_GrayLevelNonUniformity,glszm,5.458907921410225,5.923472937912732,0.6193702490217419,0.1353693968548416
logarithm_glcm_MaximumProbability,glcm,0.015249671154086424,0.026360582128561818,0.6160596948636808,0.9551237631895995
exponential_glszm_ZoneEntropy,glszm,0.4706281544635647,0.7761797699954349,0.6151132365957186,0.39935741496614996
square_glcm_Idn,glcm,0.8683946275933793,0.8817712507362433,0.6132518116553497,0.47224123033634674
log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.017860104431221074,0.012064429854707407,0.6084492760544238,-0.43944512525766466
original_glcm_Idn,glcm,0.8760821025378362,0.8814139896763146,0.6073796353320774,0.25915698157155237
